SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144800	2021-07-31T09:26:55.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.140500	2021-07-31T08:52:54.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.138400	2021-07-31T06:46:32.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.140400	2021-07-31T03:23:24.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.138300	2021-07-31T01:58:24.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.176300	2021-07-31T01:24:55.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.140200	2021-07-30T21:02:27.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144900	2021-07-30T20:19:59.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.175600	2021-07-30T19:12:24.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137900	2021-07-30T19:03:54.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144800	2021-07-30T13:50:27.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.140000	2021-07-30T13:50:27.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137400	2021-07-30T12:33:58.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.176100	2021-07-30T11:51:56.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.139700	2021-07-30T07:12:25.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.176700	2021-07-30T06:55:57.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137200	2021-07-30T05:56:28.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.139600	2021-07-30T02:07:55.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144600	2021-07-30T00:34:55.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.176800	2021-07-29T23:33:28.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.139200	2021-07-29T18:50:03.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144700	2021-07-29T17:59:01.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.176100	2021-07-29T15:56:35.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.138400	2021-07-29T11:34:05.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144600	2021-07-29T11:00:02.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.175200	2021-07-29T09:35:31.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137100	2021-07-29T06:29:35.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.138000	2021-07-29T06:04:06.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144500	2021-07-29T03:57:00.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.174500	2021-07-29T02:57:33.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.137200	2021-07-28T22:35:31.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.174300	2021-07-28T20:20:00.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137200	2021-07-28T17:47:30.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144400	2021-07-28T17:30:29.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.136900	2021-07-28T16:17:30.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.173500	2021-07-28T14:19:58.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137400	2021-07-28T11:32:00.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144300	2021-07-28T10:41:01.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.136500	2021-07-28T09:25:00.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.173200	2021-07-28T08:43:00.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.136200	2021-07-28T04:12:00.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137500	2021-07-28T04:12:00.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144500	2021-07-28T03:38:01.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.172300	2021-07-28T03:04:02.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137600	2021-07-27T23:24:00.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.135800	2021-07-27T22:16:09.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.171700	2021-07-27T21:16:52.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.144800	2021-07-27T20:17:51.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.137900	2021-07-27T17:11:20.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.135700	2021-07-27T16:03:51.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.145200	2021-07-27T15:13:19.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.171600	2021-07-27T13:48:18.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.138100	2021-07-27T11:41:56.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.135500	2021-07-27T11:16:23.000Z
SPOTPRICEHISTORY	us-west-2d	c5.2xlarge	Linux/UNIX	0.171400	2021-07-27T06:45:19.000Z
SPOTPRICEHISTORY	us-west-2b	c5.2xlarge	Linux/UNIX	0.135200	2021-07-27T04:04:50.000Z
SPOTPRICEHISTORY	us-west-2c	c5.2xlarge	Linux/UNIX	0.145400	2021-07-27T00:16:21.000Z
SPOTPRICEHISTORY	us-west-2a	c5.2xlarge	Linux/UNIX	0.138200	2021-07-26T23:50:51.000Z
